,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM
2022-02-07 09:00:00,5.3511,3.83,10.2,14.65,3.987,4.196,2.92
2022-02-08 09:00:00,5.3651,3.801,10.7,14.4,3.91,4.089,2.94
2022-02-09 09:00:00,5.366,3.916,10.55,14.45,4.082,4.176,2.89
2022-02-10 09:00:00,5.3123,3.754,10.1,14.05,4.195,4.1595,2.82
2022-02-11 09:00:00,5.1882,3.578,9.29,13.2,4.005,3.9295,2.64
2022-02-12 09:00:00,5.1597,3.565,10.0,12.9,3.875,4.0335,2.67
2022-02-13 09:00:00,5.155,3.519,9.88,12.75,3.967,4.09,2.58
2022-02-14 09:00:00,5.1586,3.553,9.72,12.8,3.826,4.014,2.55
2022-02-15 09:00:00,5.3832,3.847,10.3,13.35,4.045,4.1525,2.68
2022-02-16 09:00:00,5.3298,3.793,10.15,13.2,3.923,4.0615,2.66
2022-02-17 09:00:00,4.9376,3.527,9.36,12.4,3.586,3.815,2.46
2022-02-18 09:00:00,4.9015,3.41,9.61,12.25,3.55,3.7985,2.46
2022-02-19 09:00:00,4.9035,3.383,10.05,12.2,3.508,3.8155,2.5
2022-02-20 09:00:00,4.7131,3.218,9.54,11.4,3.347,3.713,2.38
2022-02-21 09:00:00,4.545,3.149,8.63,10.55,3.068,3.4775,2.19
2022-02-22 09:00:00,4.6474,3.209,8.77,10.8,3.243,3.5645,2.26
2022-02-23 09:00:00,4.5543,3.154,8.53,10.6,3.249,3.523,2.22
2022-02-24 09:00:00,4.6927,3.184,8.52,10.45,3.248,3.6765,2.23
2022-02-25 09:00:00,4.7831,3.376,9.39,10.95,3.402,3.7555,2.34
2022-02-26 09:00:00,4.7809,3.402,9.2,10.9,3.532,3.857,2.35
2022-02-27 09:00:00,4.6358,3.217,8.87,10.6,3.364,3.7335,2.23
2022-02-28 09:00:00,5.2332,3.534,9.47,11.75,3.694,4.098,2.39
2022-03-01 09:00:00,5.379,3.605,9.49,11.85,3.676,3.9845,2.41
2022-03-02 09:00:00,5.3359,3.587,9.36,11.65,3.594,3.8905,2.36
2022-03-03 09:00:00,5.1842,3.46,9.2,11.35,3.695,3.849,2.3
2022-03-04 09:00:00,4.845,3.247,8.83,10.8,3.424,3.603,2.18
2022-03-05 09:00:00,4.8605,3.29,9.31,10.9,3.432,3.63,2.23
2022-03-06 09:00:00,4.7745,3.177,9.03,10.5,3.309,3.5105,2.15
2022-03-07 09:00:00,4.7415,3.105,8.99,10.3,3.258,3.417,2.13
2022-03-08 09:00:00,4.8213,3.203,8.98,10.35,3.327,3.5375,2.16
2022-03-09 09:00:00,5.157,3.355,9.41,10.85,3.455,3.775,2.31
2022-03-10 09:00:00,4.8917,3.233,9.13,10.65,3.321,3.596,2.21
2022-03-11 09:00:00,4.8315,3.193,10.05,10.5,3.307,3.585,2.3
2022-03-12 09:00:00,4.85,3.21,9.82,10.5,3.292,3.6335,2.32
2022-03-13 09:00:00,4.751,3.154,9.54,9.91,3.192,3.5105,2.22
2022-03-14 09:00:00,4.9171,3.21,9.61,9.97,3.215,3.59,2.24
2022-03-15 09:00:00,4.864,3.235,9.49,9.91,3.203,3.579,2.26
2022-03-16 09:00:00,5.0389,3.396,9.7,10.3,3.355,3.6725,2.32
2022-03-17 09:00:00,5.0069,3.44,9.71,10.2,3.322,3.63,2.31
2022-03-18 09:00:00,5.077,3.575,9.7,10.35,3.412,3.7105,2.34
2022-03-19 09:00:00,5.1245,3.58,9.94,10.9,4.138,3.9805,2.44
2022-03-20 09:00:00,5.0462,3.503,9.85,10.7,4.678,4.013,2.42
2022-03-21 09:00:00,5.0128,3.533,10.2,11.2,4.697,4.087,2.49
2022-03-22 09:00:00,5.1704,3.626,10.25,11.85,5.61,4.59,2.53
2022-03-23 09:00:00,5.2138,3.689,10.2,13.5,5.516,4.4295,2.55
2022-03-24 09:00:00,5.2966,3.735,10.15,13.55,5.824,4.3895,2.58
2022-03-25 09:00:00,5.3791,3.77,10.0,13.3,5.851,4.4275,2.58
2022-03-26 09:00:00,5.3902,3.81,10.1,13.9,5.711,4.38,2.63
2022-03-27 09:00:00,5.5949,3.931,10.25,14.15,5.71,4.49,2.73
2022-03-28 09:00:00,5.6914,4.025,10.4,14.1,5.757,4.4525,2.76
2022-03-29 09:00:00,5.6985,4.086,10.35,14.25,5.92,4.4925,2.8
2022-03-30 09:00:00,5.662,4.066,10.4,14.3,5.968,4.5705,2.83
2022-03-31 09:00:00,5.5352,3.99,10.0,13.9,5.77,4.6745,2.77
2022-04-01 09:00:00,5.6369,4.205,10.15,14.2,5.758,4.607,2.84
2022-04-02 09:00:00,5.605,4.21,10.05,14.2,5.599,4.5605,2.86
2022-04-03 09:00:00,5.6639,4.3,10.3,14.45,5.688,4.6235,2.91
2022-04-04 09:00:00,5.7055,4.313,10.15,15.15,5.715,4.6105,2.84
2022-04-05 09:00:00,5.6155,4.213,10.1,14.45,5.506,4.509,2.78
2022-04-06 09:00:00,5.3072,3.898,9.37,12.9,4.746,4.0605,2.5
2022-04-07 09:00:00,5.3814,3.995,9.75,13.45,5.388,4.164,2.63
2022-04-08 09:00:00,5.2934,4.004,9.47,12.85,5.102,4.056,2.54
2022-04-09 09:00:00,5.3258,4.061,9.52,13.05,5.235,4.0745,2.57
2022-04-10 09:00:00,5.2819,4.016,9.46,12.85,5.079,4.0165,2.51
2022-04-11 09:00:00,5.005,3.774,8.8,11.7,4.702,3.735,2.37
2022-04-12 09:00:00,5.0577,3.822,9.01,12.05,4.809,3.8465,2.43
2022-04-13 09:00:00,5.17,3.912,9.07,12.25,4.871,4.2805,2.48
2022-04-14 09:00:00,5.0245,3.797,9.12,11.7,4.661,4.238,2.43
2022-04-15 09:00:00,5.085,3.813,9.84,11.95,4.688,4.275,2.57
2022-04-16 09:00:00,5.0567,3.827,9.77,11.9,4.772,4.297,2.57
2022-04-17 09:00:00,4.9962,3.766,9.47,11.55,4.614,4.132,2.47
2022-04-18 09:00:00,5.0839,3.808,9.59,11.7,4.616,4.2395,2.56
2022-04-19 09:00:00,5.1458,3.845,9.62,11.8,4.688,4.2205,2.55
2022-04-20 09:00:00,5.1388,3.823,9.36,11.6,4.554,4.1075,2.49
2022-04-21 09:00:00,5.0805,3.751,9.2,11.4,4.426,3.9695,2.47
2022-04-22 09:00:00,4.9937,3.72,9.03,11.35,4.463,4.032,2.45
2022-04-23 09:00:00,4.9742,3.702,8.92,11.15,4.367,3.9515,2.42
2022-04-24 09:00:00,4.962,3.677,8.8,11.15,4.24,3.8735,2.39
2022-04-25 09:00:00,5.0614,3.765,8.69,11.3,4.252,3.95,2.4
2022-04-26 09:00:00,4.8777,3.596,8.21,10.6,3.938,3.7925,2.31
2022-04-27 09:00:00,4.9954,3.677,8.31,10.7,3.981,3.915,2.35
2022-04-28 09:00:00,5.058,3.737,8.19,10.7,3.968,3.9055,2.36
2022-04-29 09:00:00,4.9731,3.628,7.89,10.4,3.76,3.799,2.29
2022-04-30 09:00:00,4.9283,3.57,7.67,9.95,3.472,3.631,2.22
2022-05-01 09:00:00,4.9383,3.625,7.79,10.1,3.558,3.647,2.25
2022-05-02 09:00:00,4.952,3.668,7.89,10.0,3.527,3.6655,2.23
2022-05-03 09:00:00,4.8777,3.592,7.81,9.97,3.47,3.613,2.22
2022-05-04 09:00:00,5.0616,3.751,8.24,11.45,3.903,3.8245,2.35
2022-05-05 09:00:00,4.7647,3.576,7.79,10.25,3.687,3.607,2.23
2022-05-06 09:00:00,4.7031,3.516,7.85,10.2,3.653,3.589,2.24
2022-05-07 09:00:00,4.6507,3.456,7.62,9.97,3.529,3.51,2.19
2022-05-08 09:00:00,4.477,3.311,7.44,9.73,3.49,3.437,2.13
2022-05-09 09:00:00,4.1002,3.038,6.65,8.31,3.1,2.97,1.91
2022-05-10 09:00:00,4.1046,3.095,6.78,8.35,3.17,3.064,1.96
2022-05-11 09:00:00,4.029,2.884,5.78,7.21,2.805,2.7005,1.75
2022-05-12 09:00:00,3.9243,2.648,5.21,6.41,2.555,2.626,1.63
2022-05-13 09:00:00,3.927,2.694,5.66,7.1,2.747,2.717,1.78
2022-05-14 09:00:00,3.9967,2.733,5.68,7.15,2.81,2.795,1.84
2022-05-15 09:00:00,4.0906,2.806,5.86,7.81,2.914,2.82,1.89
2022-05-16 09:00:00,3.9256,2.66,5.57,7.33,2.755,2.6035,1.79
2022-05-17 09:00:00,3.9259,2.695,5.64,7.45,2.809,2.666,1.83
2022-05-18 09:00:00,3.7099,2.472,5.23,6.53,2.559,2.417,1.66
2022-05-19 09:00:00,3.878,2.583,5.39,6.83,2.675,2.5115,1.67
2022-05-20 09:00:00,3.7762,2.538,5.31,6.68,2.61,2.4625,1.63
2022-05-21 09:00:00,3.8037,2.552,5.34,6.82,2.635,2.487,1.68
2022-05-22 09:00:00,3.8933,2.627,5.43,6.97,2.715,2.545,1.75
2022-05-23 09:00:00,3.7436,2.533,5.19,6.6,2.81,2.463,1.65
2022-05-24 09:00:00,3.7827,2.525,5.21,6.66,3.098,2.5015,1.7
2022-05-25 09:00:00,3.7935,2.494,5.21,6.61,3.045,2.4445,1.7
2022-05-26 09:00:00,3.7662,2.314,5.07,6.19,2.826,2.316,1.6
2022-05-27 09:00:00,3.6837,2.225,4.92,5.88,2.9,2.254,1.55
2022-05-28 09:00:00,3.7034,2.286,4.93,5.92,2.905,2.2835,1.56
2022-05-29 09:00:00,3.738,2.306,4.95,6.12,3.004,2.354,1.67
2022-05-30 09:00:00,3.955,2.494,5.22,7.1,3.123,2.461,1.79
2022-05-31 09:00:00,3.9923,2.439,5.29,7.86,2.999,2.5655,1.89
2022-06-01 09:00:00,3.788,2.312,5.06,7.02,2.8,2.3655,1.75
2022-06-02 09:00:00,3.8392,2.313,5.1,7.4,2.829,2.386,1.8
2022-06-03 09:00:00,3.7851,2.262,4.98,7.14,2.785,2.3325,1.87
2022-06-04 09:00:00,3.7916,2.291,4.99,7.21,2.797,2.3945,1.82
2022-06-05 09:00:00,3.7972,2.296,5.02,7.22,2.781,2.3205,1.82
2022-06-06 09:00:00,3.9532,2.346,5.07,7.69,2.838,2.3435,1.83
2022-06-07 09:00:00,3.9398,2.296,5.16,7.77,2.734,2.3055,1.78
2022-06-08 09:00:00,3.8581,2.286,5.11,8.18,2.717,2.2605,1.78
2022-06-09 09:00:00,3.8256,2.273,5.08,8.02,2.693,2.2285,1.78
2022-06-10 09:00:00,3.7611,2.156,4.93,7.45,2.594,2.17,1.73
2022-06-11 09:00:00,3.7058,2.001,4.7,7.23,2.387,2.047,1.66
2022-06-12 09:00:00,3.4718,1.8735,4.48,6.43,2.162,1.9075,1.61
2022-06-13 09:00:00,2.9372,1.5775,4.05,6.05,1.881,1.6555,1.39
2022-06-14 09:00:00,2.8829,1.5735,4.18,6.29,1.901,1.645,1.47
2022-06-15 09:00:00,2.9253,1.6015,4.44,6.92,2.054,1.674,1.57
2022-06-16 09:00:00,2.6898,1.408,4.12,6.27,1.823,1.4445,1.44
2022-06-17 09:00:00,2.701,1.4325,4.23,6.42,1.891,1.5985,1.47
2022-06-18 09:00:00,2.5093,1.313,4.06,6.04,1.807,1.5275,1.43
2022-06-19 09:00:00,2.6642,1.462,4.24,6.28,1.993,1.5685,1.48
2022-06-20 09:00:00,2.6643,1.4605,4.18,6.36,2.1,1.552,1.47
2022-06-21 09:00:00,2.6967,1.4665,4.29,6.27,2.106,1.554,1.49
2022-06-22 09:00:00,2.6193,1.378,4.22,6.05,1.992,1.481,1.48
2022-06-23 09:00:00,2.7419,1.4815,4.36,6.23,2.066,1.5235,1.53
2022-06-24 09:00:00,2.7597,1.5915,4.79,6.48,2.14,1.5385,1.66
2022-06-25 09:00:00,2.7832,1.6085,4.76,6.46,2.146,1.506,1.65
2022-06-26 09:00:00,2.746,1.5645,4.69,6.41,2.18,1.4775,1.57
2022-06-27 09:00:00,2.7039,1.553,4.6,6.33,2.162,1.455,1.55
2022-06-28 09:00:00,2.6547,1.498,4.42,6.15,2.027,1.3645,1.5
2022-06-29 09:00:00,2.6548,1.453,4.35,6.16,2.008,1.383,1.45
2022-06-30 09:00:00,2.6003,1.4005,4.33,6.0,1.955,1.3455,1.47
2022-07-01 09:00:00,2.5556,1.4035,4.16,5.95,1.939,1.343,1.45
2022-07-02 09:00:00,2.5463,1.4095,4.16,6.01,1.954,1.4065,1.43
2022-07-03 09:00:00,2.5422,1.416,4.24,6.0,1.949,1.392,1.43
2022-07-04 09:00:00,2.6399,1.5,4.29,6.12,2.01,1.4105,1.45
2022-07-05 09:00:00,2.6548,1.4915,4.28,6.02,1.97,1.3705,1.42
2022-07-06 09:00:00,2.6954,1.5535,4.35,6.07,1.994,1.389,1.43
2022-07-07 09:00:00,2.8115,1.6075,4.45,6.21,2.068,1.449,1.48
2022-07-08 09:00:00,2.8241,1.59,4.46,6.09,2.038,1.423,1.47
2022-07-09 09:00:00,2.82,1.588,4.49,6.23,2.069,1.4515,1.48
2022-07-10 09:00:00,2.7317,1.53,4.26,6.05,1.982,1.4,1.4
2022-07-11 09:00:00,2.646,1.4545,4.18,5.77,1.891,1.3185,1.35
2022-07-12 09:00:00,2.5723,1.381,4.14,5.56,1.842,1.2955,1.34
2022-07-13 09:00:00,2.6611,1.4665,4.26,5.76,1.895,1.347,1.39
2022-07-14 09:00:00,2.7135,1.571,4.4,5.82,1.94,1.3565,1.41
2022-07-15 09:00:00,2.7518,1.627,4.43,5.84,1.988,1.4005,1.41
2022-07-16 09:00:00,2.7857,1.7805,4.6,6.02,2.281,1.438,1.44
2022-07-17 09:00:00,2.7505,1.7675,4.54,5.91,2.543,1.4565,1.41
2022-07-18 09:00:00,2.9322,2.072,4.78,6.41,3.311,1.5855,1.49
2022-07-19 09:00:00,3.066,2.027,4.9,6.75,3.327,1.6825,1.55
2022-07-20 09:00:00,3.0505,1.999,4.77,6.44,3.065,1.6005,1.47
2022-07-21 09:00:00,3.0415,2.068,4.81,6.57,3.458,1.619,1.49
2022-07-22 09:00:00,3.008,2.033,4.74,6.4,3.305,1.6385,1.48
2022-07-23 09:00:00,2.9722,2.049,4.75,6.83,3.383,1.62,1.48
2022-07-24 09:00:00,2.9818,2.109,4.73,6.76,3.386,1.7405,1.49
2022-07-25 09:00:00,2.8555,1.932,4.51,6.37,3.142,1.5805,1.42
2022-07-26 09:00:00,2.8401,1.9365,4.51,6.26,3.356,1.5865,1.4
2022-07-27 09:00:00,3.0202,2.153,4.73,6.71,4.333,1.678,1.48
2022-07-28 09:00:00,3.1217,2.256,4.9,6.74,5.338,2.0495,1.52
2022-07-29 09:00:00,3.1404,2.275,4.87,6.91,5.354,2.015,1.56
2022-07-30 09:00:00,3.1281,2.243,5.13,6.95,5.215,1.9265,1.58
2022-07-31 09:00:00,3.0751,2.215,5.01,6.81,4.799,1.837,1.56
2022-08-01 09:00:00,3.0851,2.167,5.03,6.81,4.631,1.8275,1.58
2022-08-02 09:00:00,3.0754,2.183,4.97,6.65,4.887,1.793,1.55
2022-08-03 09:00:00,3.0708,2.178,4.96,6.72,4.842,1.8,1.54
2022-08-04 09:00:00,3.0315,2.151,4.97,6.69,4.661,1.7985,1.53
2022-08-05 09:00:00,3.0767,2.293,4.97,6.84,5.059,1.874,1.57
2022-08-06 09:00:00,3.0534,2.247,4.94,6.79,5.034,1.8775,1.61
2022-08-07 09:00:00,3.0685,2.254,4.93,6.98,4.998,1.869,1.63
2022-08-08 09:00:00,3.1459,2.348,5.0,7.09,5.028,1.896,1.72
2022-08-09 09:00:00,3.0997,2.28,4.91,6.88,4.886,1.812,1.64
2022-08-10 09:00:00,3.1583,2.445,5.03,7.08,5.115,1.8755,1.66
2022-08-11 09:00:00,3.177,2.497,5.04,7.05,5.588,1.898,1.67
2022-08-12 09:00:00,3.2368,2.597,5.03,7.16,5.744,1.9045,1.67
2022-08-13 09:00:00,3.2562,2.644,5.04,7.45,5.803,1.9235,1.69
2022-08-14 09:00:00,3.2544,2.594,5.05,7.64,5.58,1.88,1.68
2022-08-15 09:00:00,3.2445,2.561,5.05,7.4,5.642,1.8455,1.66
2022-08-16 09:00:00,3.2082,2.524,5.07,7.5,5.405,1.8335,1.63
2022-08-17 09:00:00,3.1547,2.482,5.12,7.28,5.452,1.817,1.64
2022-08-18 09:00:00,3.172,2.529,5.07,7.02,5.433,1.7705,1.59
2022-08-19 09:00:00,2.8678,2.212,4.6,6.18,4.549,1.5725,1.49
2022-08-20 09:00:00,2.934,2.191,4.68,6.26,4.557,1.5945,1.51
2022-08-21 09:00:00,2.9459,2.216,4.73,6.33,4.609,1.6365,1.52
2022-08-22 09:00:00,2.926,2.221,4.71,6.31,4.662,1.6725,1.5
2022-08-23 09:00:00,2.9307,2.263,4.72,6.33,4.67,1.8125,1.51
2022-08-24 09:00:00,2.9104,2.255,4.71,6.23,4.801,1.7745,1.48
2022-08-25 09:00:00,2.93,2.3,4.73,6.31,5.037,1.7755,1.5
2022-08-26 09:00:00,2.7969,2.086,4.68,5.97,4.685,1.6025,1.43
2022-08-27 09:00:00,2.7739,2.063,4.63,6.22,4.572,1.5955,1.46
2022-08-28 09:00:00,2.7099,1.9795,4.47,5.94,4.3,1.559,1.42
2022-08-29 09:00:00,2.7792,2.127,4.57,6.16,4.591,1.6355,1.44
2022-08-30 09:00:00,2.7314,2.103,4.49,6.23,4.453,1.5795,1.42
2022-08-31 09:00:00,2.753,2.136,4.5,6.14,4.454,1.583,1.43
2022-09-01 09:00:00,2.7636,2.175,4.56,6.26,4.515,1.601,1.45
2022-09-02 09:00:00,2.7571,2.176,4.57,6.28,4.487,1.608,1.44
2022-09-03 09:00:00,2.7447,2.152,4.56,6.64,4.464,1.628,1.46
2022-09-04 09:00:00,2.7528,2.173,4.57,6.93,4.467,1.6265,1.47
2022-09-05 09:00:00,2.7309,2.228,4.6,6.87,5.457,1.7325,1.45
2022-09-06 09:00:00,2.6361,2.183,4.5,6.48,4.836,1.582,1.39
2022-09-07 09:00:00,2.681,2.262,4.67,6.65,5.171,1.647,1.43
2022-09-08 09:00:00,2.6887,2.27,4.73,6.65,5.16,1.758,1.46
2022-09-09 09:00:00,2.935,2.355,4.9,6.89,5.379,1.823,1.56
2022-09-10 09:00:00,2.9727,2.416,4.91,7.03,5.392,1.8205,1.57
2022-09-11 09:00:00,3.0028,2.407,4.89,7.01,5.3,1.7965,1.57
2022-09-12 09:00:00,3.0656,2.346,4.92,6.89,5.268,1.7695,1.56
2022-09-13 09:00:00,2.8371,2.184,4.67,6.52,4.972,1.655,1.47
2022-09-14 09:00:00,2.8344,2.291,4.79,6.74,5.49,1.6815,1.48
2022-09-15 09:00:00,2.8024,2.128,4.64,6.64,5.154,1.6735,1.44
2022-09-16 09:00:00,2.7915,2.025,5.0,6.69,4.815,1.685,1.51
2022-09-17 09:00:00,2.8174,2.058,5.26,6.81,4.829,1.713,1.59
2022-09-18 09:00:00,2.749,1.8915,5.06,6.33,4.24,1.581,1.51
2022-09-19 09:00:00,2.7566,1.9405,5.42,6.39,4.292,1.586,1.57
2022-09-20 09:00:00,2.6757,1.876,5.85,6.27,4.126,1.5975,1.67
2022-09-21 09:00:00,2.6538,1.792,5.65,6.33,3.99,1.565,1.58
2022-09-22 09:00:00,2.7572,1.8845,6.91,6.54,4.069,1.658,1.74
2022-09-23 09:00:00,2.7594,1.8995,7.24,6.7,4.13,1.7175,1.76
2022-09-24 09:00:00,2.727,1.8985,7.02,6.62,4.126,1.692,1.71
2022-09-25 09:00:00,2.7051,1.864,7.08,6.48,4.084,1.634,1.68
2022-09-26 09:00:00,2.7597,1.916,6.72,6.43,4.089,1.6685,1.63
2022-09-27 09:00:00,2.7501,1.914,6.44,6.36,4.058,1.6495,1.59
2022-09-28 09:00:00,2.7952,1.924,6.47,6.29,3.981,1.643,1.57
2022-09-29 09:00:00,2.8033,1.9105,6.97,6.28,3.977,1.669,1.65
2022-09-30 09:00:00,2.7924,1.911,6.9,6.26,3.989,1.7305,1.64
2022-10-01 09:00:00,2.7868,1.8965,6.87,6.21,3.98,1.6935,1.76
2022-10-02 09:00:00,2.7691,1.8585,6.52,6.1,3.921,1.663,1.72
2022-10-03 09:00:00,2.8299,1.906,6.65,6.16,3.955,1.676,1.69
2022-10-04 09:00:00,2.898,1.94,6.83,6.22,3.977,1.727,1.7
2022-10-05 09:00:00,2.8721,1.926,6.97,6.14,3.939,1.738,1.69
2022-10-06 09:00:00,2.8418,1.9245,7.01,6.1,3.964,1.6865,1.7
2022-10-07 09:00:00,2.7805,1.8955,7.35,6.05,3.915,1.6635,1.74
2022-10-08 09:00:00,2.7743,1.88,7.38,6.04,3.856,1.673,1.8
2022-10-09 09:00:00,2.7679,1.886,7.57,6.02,3.84,1.6705,1.84
2022-10-10 09:00:00,2.7401,1.8495,7.08,5.76,3.491,1.6005,1.77
2022-10-11 09:00:00,2.7339,1.837,6.98,5.61,3.408,1.595,1.66
2022-10-12 09:00:00,2.746,1.8555,7.0,5.48,3.413,1.6015,1.67
2022-10-13 09:00:00,2.781,1.848,6.87,5.42,3.301,1.564,1.61
2022-10-14 09:00:00,2.766,1.869,7.04,5.29,3.341,1.5515,1.63
2022-10-15 09:00:00,2.7524,1.841,6.96,5.27,3.291,1.559,1.61
2022-10-16 09:00:00,2.7655,1.875,6.85,5.31,3.322,1.5835,1.62
2022-10-17 09:00:00,2.7993,1.9045,6.88,5.34,3.413,1.5845,1.64
2022-10-18 09:00:00,2.7812,1.8845,6.69,5.22,3.365,1.563,1.62
2022-10-19 09:00:00,2.7657,1.8565,6.52,5.06,3.233,1.531,1.6
2022-10-20 09:00:00,2.7505,1.8525,6.44,4.93,3.133,1.5365,1.58
2022-10-21 09:00:00,2.758,1.873,6.64,5.02,3.174,1.54,1.59
2022-10-22 09:00:00,2.762,1.887,6.69,5.05,3.34,1.5605,1.59
2022-10-23 09:00:00,2.7981,1.9515,6.71,5.18,3.355,1.5845,1.61
2022-10-24 09:00:00,2.7803,1.9315,6.53,5.13,3.259,1.551,1.58
2022-10-25 09:00:00,2.8494,2.072,6.53,5.66,3.502,1.5975,1.59
2022-10-26 09:00:00,2.9079,2.193,6.57,5.66,3.57,1.6055,1.59
2022-10-27 09:00:00,2.859,2.133,6.51,5.47,3.486,1.5815,1.57
2022-10-28 09:00:00,2.8958,2.186,6.66,5.68,3.577,1.6245,1.59
2022-10-29 09:00:00,2.9091,2.265,6.57,5.87,3.616,1.6555,1.58
2022-10-30 09:00:00,2.8957,2.231,6.43,5.69,3.446,1.634,1.56
2022-10-31 09:00:00,2.8778,2.208,6.52,5.69,3.407,1.616,1.56
2022-11-01 09:00:00,2.8749,2.218,6.51,5.63,3.377,1.6135,1.55
2022-11-02 09:00:00,2.8632,2.157,6.41,5.49,3.268,1.617,1.53
2022-11-03 09:00:00,2.8693,2.176,6.46,5.54,3.41,1.6435,1.54
2022-11-04 09:00:00,2.9388,2.288,7.03,5.85,3.58,1.728,1.61
2022-11-05 09:00:00,2.9756,2.276,6.89,5.95,3.703,1.728,1.59
2022-11-06 09:00:00,2.9473,2.213,6.64,5.67,3.5,1.648,1.54
2022-11-07 09:00:00,2.8945,2.209,6.54,5.69,3.527,1.6585,1.55
2022-11-08 09:00:00,2.665,1.917,5.83,5.34,3.149,1.4885,1.41
2022-11-09 09:00:00,2.2919,1.5885,4.81,4.57,2.657,1.287,1.19
2022-11-10 09:00:00,2.4779,1.83,5.56,5.2,3.106,1.4475,1.37
2022-11-11 09:00:00,2.3656,1.7885,5.33,4.94,2.988,1.431,1.32
2022-11-12 09:00:00,2.338,1.7485,5.06,4.73,2.853,1.4265,1.27
2022-11-13 09:00:00,2.251,1.684,4.69,4.53,2.744,1.3715,1.2
2022-11-14 09:00:00,2.2701,1.6955,5.15,4.54,2.797,1.417,1.25
2022-11-15 09:00:00,2.3003,1.7085,5.29,4.59,2.802,1.4155,1.25
2022-11-16 09:00:00,2.2954,1.678,5.17,4.58,2.746,1.438,1.23
2022-11-17 09:00:00,2.2982,1.6545,5.25,4.48,2.709,1.431,1.25
2022-11-18 09:00:00,2.3061,1.674,5.29,4.51,2.709,1.4475,1.24
2022-11-19 09:00:00,2.3081,1.6835,5.31,4.53,2.698,1.4475,1.25
2022-11-20 09:00:00,2.2788,1.6005,5.05,4.37,2.544,1.466,1.21
2022-11-21 09:00:00,2.222,1.56,5.13,4.29,2.539,1.4515,1.19
2022-11-22 09:00:00,2.2584,1.586,5.22,4.35,2.574,1.5205,1.22
2022-11-23 09:00:00,2.2985,1.639,5.28,4.41,2.807,1.59,1.22
2022-11-24 09:00:00,2.2738,1.648,5.5,4.34,2.77,1.5845,1.24
2022-11-25 09:00:00,2.2676,1.645,5.58,4.32,2.756,1.563,1.23
2022-11-26 09:00:00,2.266,1.659,5.45,4.31,2.74,1.5495,1.21
2022-11-27 09:00:00,2.2646,1.648,5.46,4.31,2.733,1.531,1.25
2022-11-28 09:00:00,2.2339,1.609,5.35,4.23,2.662,1.5165,1.2
2022-11-29 09:00:00,2.2417,1.657,5.43,4.22,2.662,1.51,1.21
2022-11-30 09:00:00,2.3192,1.7525,5.52,4.32,2.747,1.5375,1.22
2022-12-01 09:00:00,2.3002,1.729,5.37,4.26,2.676,1.4985,1.19
2022-12-02 09:00:00,2.2877,1.7355,5.3,4.27,2.659,1.4975,1.18
2022-12-03 09:00:00,2.283,1.679,5.24,4.32,2.604,1.4835,1.18
2022-12-04 09:00:00,2.2906,1.7135,5.23,4.32,2.612,1.488,1.18
2022-12-05 09:00:00,2.2725,1.688,5.21,4.27,2.611,1.479,1.17
2022-12-06 09:00:00,2.2821,1.699,5.23,4.26,2.613,1.499,1.17
2022-12-07 09:00:00,2.2544,1.651,5.14,4.16,2.507,1.4635,1.14
2022-12-08 09:00:00,2.2918,1.7035,5.24,4.18,2.551,1.489,1.14
2022-12-09 09:00:00,2.2849,1.685,5.18,4.16,2.557,1.4695,1.13
2022-12-10 09:00:00,2.2831,1.6875,5.15,4.17,2.556,1.4565,1.14
2022-12-11 09:00:00,2.2775,1.6835,5.08,4.1,2.519,1.4185,1.12
2022-12-12 09:00:00,2.2824,1.6945,5.14,4.07,2.465,1.414,1.12
2022-12-13 09:00:00,2.3161,1.7215,5.15,4.09,2.51,1.437,1.1
2022-12-14 09:00:00,2.3235,1.7075,5.04,4.03,2.452,1.424,1.08
2022-12-15 09:00:00,2.2942,1.674,4.99,3.97,2.405,1.417,1.08
2022-12-16 09:00:00,2.2249,1.5635,4.7,3.53,2.15,1.34,0.995
2022-12-17 09:00:00,2.223,1.575,4.7,3.54,2.152,1.365,1.0
2022-12-18 09:00:00,2.221,1.571,4.65,3.52,2.117,1.3535,1.01
2022-12-19 09:00:00,2.1654,1.537,4.47,3.33,2.005,1.297,0.966
2022-12-20 09:00:00,2.2011,1.586,4.55,3.38,2.077,1.324,0.988
2022-12-21 09:00:00,2.1943,1.5825,4.5,3.3,2.176,1.3085,0.98
2022-12-22 09:00:00,2.1891,1.583,4.55,3.35,2.144,1.3175,0.9840000000000001
2022-12-23 09:00:00,2.1872,1.5885,4.61,3.38,2.136,1.3285,0.983
2022-12-24 09:00:00,2.1951,1.5905,4.59,3.37,2.146,1.3255,0.9690000000000001
2022-12-25 09:00:00,2.1848,1.5805,4.49,3.36,2.099,1.315,0.96
2022-12-26 09:00:00,2.1702,1.5735,4.69,3.4,2.083,1.327,0.966
2022-12-27 09:00:00,2.1321,1.547,4.68,3.32,2.025,1.299,0.946
2022-12-28 09:00:00,2.1061,1.5145,4.54,3.17,1.927,1.263,0.914
2022-12-29 09:00:00,2.1201,1.5315,4.37,3.11,2.001,1.26,0.917
2022-12-30 09:00:00,2.107,1.524,4.39,3.12,1.973,1.2285,0.92
